episode_id,created_at,fb_action_id,user_id,tv_show_name,episode_season_number,episode_number,rewatched_count
7051276,2020-12-31 08:39:38,,22659137,Formula 1: Drive to Survive,1,9,0
7051278,2020-12-31 08:39:38,,22659137,Formula 1: Drive to Survive,1,10,0
7058440,2020-12-19 23:08:48,,22659137,Brooklyn Nine-Nine,6,11,0
7058443,2020-12-19 23:08:48,,22659137,Brooklyn Nine-Nine,6,12,0
7061608,2020-12-19 23:08:48,,22659137,Brooklyn Nine-Nine,6,13,0
7061610,2020-12-19 23:08:48,,22659137,Brooklyn Nine-Nine,6,15,0
7061611,2020-12-19 23:08:48,,22659137,Brooklyn Nine-Nine,6,14,0
7061612,2020-12-19 23:08:48,,22659137,Brooklyn Nine-Nine,6,16,0
7061613,2020-12-19 23:08:48,,22659137,Brooklyn Nine-Nine,6,17,0
7061614,2020-12-19 23:08:48,,22659137,Brooklyn Nine-Nine,6,18,0
7065940,2019-09-04 17:42:25,,22659137,The Rain,2,1,0
7069825,2022-08-07 17:29:14,,22659137,"Love, Death & Robots",1,7,0
7069826,2022-08-07 17:29:14,,22659137,"Love, Death & Robots",1,8,0
7069827,2022-08-07 17:29:14,,22659137,"Love, Death & Robots",1,9,0
7069831,2022-08-21 12:01:23,,22659137,"Love, Death & Robots",1,10,0
7069832,2022-08-21 12:01:23,,22659137,"Love, Death & Robots",1,11,0
7069836,2022-08-21 12:01:23,,22659137,"Love, Death & Robots",1,12,0
7069838,2022-08-21 12:01:23,,22659137,"Love, Death & Robots",1,13,0
7069839,2022-08-21 12:01:23,,22659137,"Love, Death & Robots",1,14,0
7069842,2022-08-21 12:01:23,,22659137,"Love, Death & Robots",1,15,0
7069844,2022-08-21 12:01:23,,22659137,"Love, Death & Robots",1,16,0
7069845,2022-08-21 12:01:23,,22659137,"Love, Death & Robots",1,17,0
7069846,2022-08-21 12:01:23,,22659137,"Love, Death & Robots",1,18,0
7070899,2022-12-29 21:50:29,,22659137,Barry,2,2,0
7070901,2022-12-29 21:50:58,,22659137,Barry,2,3,0
7075867,2021-04-04 19:01:55,,22659137,Cobra Kai,2,1,0
7075872,2021-04-04 19:01:55,,22659137,Cobra Kai,2,2,0
7075877,2021-04-04 19:01:55,,22659137,Cobra Kai,2,3,0
7075878,2021-04-04 19:01:55,,22659137,Cobra Kai,2,4,0
7075880,2021-04-04 19:01:55,,22659137,Cobra Kai,2,5,0
7075881,2021-04-04 19:01:55,,22659137,Cobra Kai,2,6,0
7075882,2021-04-04 19:01:55,,22659137,Cobra Kai,2,7,0
7075884,2021-04-04 19:01:55,,22659137,Cobra Kai,2,8,0
7075886,2021-04-04 19:01:55,,22659137,Cobra Kai,2,9,0
7075889,2021-04-04 19:01:55,,22659137,Cobra Kai,2,10,0
7082952,2019-06-09 01:06:32,,22659137,Chernobyl,1,1,0
7086277,2019-05-31 11:15:59,,22659137,American Gods,2,3,0
7088256,2022-12-29 21:51:00,,22659137,Barry,2,4,0
7090896,2019-08-01 11:53:02,,22659137,Warrior,1,2,0
7090898,2019-08-01 11:53:03,,22659137,Warrior,1,3,0
7090901,2019-08-01 11:53:07,,22659137,Warrior,1,4,0
7090903,2019-08-01 11:53:36,,22659137,Warrior,1,5,0
7090905,2019-08-07 22:05:44,,22659137,Warrior,1,6,0
7090907,2019-08-07 22:05:41,,22659137,Warrior,1,7,0
7090909,2019-08-07 22:14:15,,22659137,Warrior,1,8,0
7090911,2019-09-04 17:39:15,,22659137,Warrior,1,9,0
7092410,2019-05-31 11:16:00,,22659137,American Gods,2,4,0
7104146,2019-06-09 01:08:32,,22659137,The Society,1,1,0
7104147,2019-06-09 01:08:32,,22659137,The Society,1,2,0
7104149,2019-06-09 01:08:32,,22659137,The Society,1,3,0
7104151,2019-06-09 01:08:32,,22659137,The Society,1,4,0
7104152,2019-06-09 01:08:32,,22659137,The Society,1,5,0
7104154,2019-06-09 01:08:32,,22659137,The Society,1,6,0
7104155,2019-06-09 14:29:35,,22659137,The Society,1,7,0
7104156,2019-06-12 16:28:56,,22659137,The Society,1,8,0
7104157,2019-06-12 16:28:56,,22659137,The Society,1,9,0
7104158,2019-06-12 16:28:56,,22659137,The Society,1,10,0
7107505,2019-05-31 11:15:35,,22659137,Game of Thrones,0,55,0
7109113,2019-06-09 01:06:32,,22659137,Chernobyl,1,2,0
7110136,2022-12-30 12:09:25,,22659137,Barry,2,5,0
7110137,2022-12-30 12:40:48,,22659137,Barry,2,6,0
7110139,2022-12-30 13:08:48,,22659137,Barry,2,7,0
7110141,2022-12-30 13:47:01,,22659137,Barry,2,8,0
7114885,2019-07-23 14:16:17,,22659137,Money Heist,2,0,0
7116984,2019-06-09 01:06:32,,22659137,Chernobyl,1,4,0
7116987,2019-06-09 01:06:32,,22659137,Chernobyl,1,5,0
7117386,2019-05-31 11:15:35,,22659137,Game of Thrones,8,1,0
7121401,2019-05-31 11:15:35,,22659137,Game of Thrones,8,2,0
7121402,2019-05-31 11:15:35,,22659137,Game of Thrones,8,3,0
7121403,2019-05-31 11:15:35,,22659137,Game of Thrones,8,4,0
7121404,2019-05-31 11:15:35,,22659137,Game of Thrones,8,5,0
7121405,2019-05-31 11:15:35,,22659137,Game of Thrones,8,6,0
7121781,2020-12-31 09:02:24,,22659137,How to Sell Drugs Online (Fast),1,1,0
7133857,2021-03-09 11:00:58,,22659137,The Mandalorian,1,1,0
7140390,2019-09-04 17:39:03,,22659137,The Boys,1,1,0
7154358,2019-09-15 19:27:11,,22659137,Dark,2,1,0
7155461,2019-09-04 17:39:20,,22659137,Warrior,1,10,0
7178663,2019-09-04 17:42:25,,22659137,The Rain,2,2,0
7178664,2019-09-04 17:42:25,,22659137,The Rain,2,3,0
7178665,2019-09-04 17:42:25,,22659137,The Rain,2,4,0
7178666,2019-09-04 17:42:25,,22659137,The Rain,2,5,0
7178667,2019-09-04 17:42:25,,22659137,The Rain,2,6,0
7185733,2023-10-04 16:50:03,,22659137,Black Mirror,5,3,0
7186906,2023-10-22 12:25:36,,22659137,Rick and Morty,4,1,1
7192711,2023-06-22 14:43:22,,22659137,Black Mirror,5,1,0
7212607,2020-12-31 09:02:24,,22659137,How to Sell Drugs Online (Fast),1,2,0
7212608,2020-12-31 09:02:24,,22659137,How to Sell Drugs Online (Fast),1,3,0
7212609,2020-12-31 09:02:24,,22659137,How to Sell Drugs Online (Fast),1,4,0
7212610,2020-12-31 09:02:24,,22659137,How to Sell Drugs Online (Fast),1,5,0
7212611,2020-12-31 09:02:24,,22659137,How to Sell Drugs Online (Fast),1,6,0
7223774,2019-06-09 01:06:32,,22659137,Chernobyl,1,3,0
7229022,2020-12-19 23:09:03,,22659137,Rick and Morty,4,7,1
7233329,2021-03-09 11:02:05,,22659137,My Hero Academia,4,1,0
7241874,2019-09-15 19:27:11,,22659137,Dark,2,2,0
7241876,2019-09-15 19:27:11,,22659137,Dark,2,3,0
7241878,2019-09-15 19:27:11,,22659137,Dark,2,4,0
7241879,2019-09-15 19:27:11,,22659137,Dark,2,5,0
7241880,2019-09-15 19:27:11,,22659137,Dark,2,6,0
7241881,2019-09-15 19:27:11,,22659137,Dark,2,7,0
7241882,2019-09-15 19:27:11,,22659137,Dark,2,8,0
7268881,2019-10-05 10:45:38,,22659137,Elite,2,1,0
7277003,2020-03-20 13:18:50,,22659137,MINDHUNTER,2,1,0
7285209,2019-07-23 14:16:17,,22659137,Money Heist,2,0,0
7285211,2019-07-23 14:16:17,,22659137,Money Heist,2,0,0
7285212,2019-07-23 14:16:17,,22659137,Money Heist,2,0,0
7285215,2019-07-23 14:16:17,,22659137,Money Heist,2,0,0
7285219,2019-07-23 14:16:17,,22659137,Money Heist,2,0,0
7285221,2019-07-23 14:16:17,,22659137,Money Heist,2,0,0
7285223,2019-07-23 14:16:17,,22659137,Money Heist,2,8,0
7291422,2019-10-24 12:34:28,,22659137,Impulse,2,1,0
7291462,2019-10-10 17:38:10,,22659137,Peaky Blinders,5,1,1
7299045,2019-09-04 17:39:03,,22659137,The Boys,1,2,0
7299046,2019-09-04 17:39:03,,22659137,The Boys,1,3,0
7299047,2019-09-04 17:39:03,,22659137,The Boys,1,4,0
7299048,2019-09-04 17:39:03,,22659137,The Boys,1,5,0
7299049,2019-09-04 17:39:03,,22659137,The Boys,1,6,0
7299050,2019-09-04 17:39:03,,22659137,The Boys,1,7,0
7299052,2019-09-04 17:39:03,,22659137,The Boys,1,8,0
7308223,2020-12-19 23:08:51,,22659137,Brooklyn Nine-Nine,7,1,0
7308226,2020-12-19 23:08:51,,22659137,Brooklyn Nine-Nine,7,2,0
7308278,2020-12-19 23:14:06,,22659137,The Umbrella Academy,2,1,2
7308279,2020-12-19 23:14:06,,22659137,The Umbrella Academy,2,2,2
7308280,2020-12-19 23:14:06,,22659137,The Umbrella Academy,2,3,2
7308282,2020-12-19 23:14:06,,22659137,The Umbrella Academy,2,4,2
7308283,2020-12-19 23:14:06,,22659137,The Umbrella Academy,2,5,2
7314583,2020-03-20 13:18:50,,22659137,MINDHUNTER,2,2,0
7314586,2020-03-20 13:18:50,,22659137,MINDHUNTER,2,3,0
7314587,2020-03-20 13:18:50,,22659137,MINDHUNTER,2,4,0
7314589,2020-03-20 13:18:50,,22659137,MINDHUNTER,2,5,0
7314590,2020-03-20 13:18:50,,22659137,MINDHUNTER,2,6,0
7314592,2020-03-20 13:18:50,,22659137,MINDHUNTER,2,7,0
7314594,2020-03-20 13:18:50,,22659137,MINDHUNTER,2,8,0
7314720,2019-10-10 17:38:10,,22659137,Peaky Blinders,5,2,1
7314722,2019-10-10 17:38:10,,22659137,Peaky Blinders,5,3,1
7314723,2019-10-10 17:38:10,,22659137,Peaky Blinders,5,4,1
7314724,2019-10-10 17:38:10,,22659137,Peaky Blinders,5,5,1
7314725,2019-10-10 17:38:10,,22659137,Peaky Blinders,5,6,1
7323041,2020-03-20 13:18:50,,22659137,MINDHUNTER,2,9,0
7327799,2019-10-24 12:33:20,,22659137,The I-Land,1,1,0
7327830,2019-10-24 12:33:20,,22659137,The I-Land,1,2,0
7327831,2019-10-24 12:33:44,,22659137,The I-Land,1,3,0
7327832,2019-10-24 12:33:46,,22659137,The I-Land,1,4,0
7330232,2023-06-30 23:00:42,,22659137,Living with Yourself,1,1,0
7330234,2023-06-30 23:00:42,,22659137,Living with Yourself,1,2,0
7330237,2023-06-30 23:00:42,,22659137,Living with Yourself,1,3,0
7330241,2023-07-11 20:45:38,,22659137,Living with Yourself,1,4,0
7330244,2023-07-11 20:45:41,,22659137,Living with Yourself,1,5,0
7330246,2023-07-11 20:45:44,,22659137,Living with Yourself,1,6,0
7330250,2023-07-11 20:45:46,,22659137,Living with Yourself,1,7,0
7330252,2023-07-11 20:45:47,,22659137,Living with Yourself,1,8,0
7330379,2019-10-05 10:45:38,,22659137,Elite,2,2,0
7330383,2019-10-05 10:45:38,,22659137,Elite,2,3,0
7330385,2019-10-05 10:45:38,,22659137,Elite,2,4,0
7330388,2019-10-05 10:45:38,,22659137,Elite,2,5,0
7330390,2019-10-05 10:45:38,,22659137,Elite,2,6,0
7330392,2019-10-05 10:45:38,,22659137,Elite,2,7,0
7330394,2019-10-05 10:45:38,,22659137,Elite,2,8,0
7332237,2022-08-07 17:27:31,,22659137,Top Boy,3,1,0
7332511,2022-08-07 17:27:31,,22659137,Top Boy,3,2,0
7332512,2022-08-07 17:27:31,,22659137,Top Boy,3,3,0
7332513,2022-08-07 17:27:31,,22659137,Top Boy,3,4,0
7332514,2022-08-07 17:27:31,,22659137,Top Boy,3,5,0
7332515,2022-08-07 17:27:31,,22659137,Top Boy,3,6,0
7332516,2022-08-07 17:27:31,,22659137,Top Boy,3,7,0
7332517,2022-08-07 17:27:31,,22659137,Top Boy,3,8,0
7332518,2022-08-07 17:27:31,,22659137,Top Boy,3,9,0
7332519,2022-08-07 17:27:31,,22659137,Top Boy,3,10,0
7337985,2020-12-19 23:08:51,,22659137,Brooklyn Nine-Nine,7,3,0
7337987,2020-12-19 23:08:51,,22659137,Brooklyn Nine-Nine,7,4,0
7337988,2020-12-19 23:08:51,,22659137,Brooklyn Nine-Nine,7,5,0
7347093,2021-03-09 11:02:46,,22659137,Tom Clancy's Jack Ryan,2,1,0
7347095,2021-03-09 11:02:46,,22659137,Tom Clancy's Jack Ryan,2,2,0
7347099,2021-03-09 11:02:46,,22659137,Tom Clancy's Jack Ryan,2,3,0
7347103,2021-03-09 11:02:46,,22659137,Tom Clancy's Jack Ryan,2,4,0
7347108,2021-03-09 11:02:46,,22659137,Tom Clancy's Jack Ryan,2,5,0
7347120,2021-03-09 11:02:46,,22659137,Tom Clancy's Jack Ryan,2,6,0
7347125,2021-03-09 11:02:46,,22659137,Tom Clancy's Jack Ryan,2,7,0
7347129,2021-03-09 11:02:46,,22659137,Tom Clancy's Jack Ryan,2,8,0
7354211,2019-10-24 12:34:34,,22659137,Impulse,2,2,0
7354212,2019-11-13 16:11:55,,22659137,Impulse,2,3,0
7354213,2019-11-13 16:11:55,,22659137,Impulse,2,4,0
7356270,2020-12-19 23:08:51,,22659137,Brooklyn Nine-Nine,7,6,0
7363290,2020-12-19 23:09:31,,22659137,Lucifer,5,1,0
7363291,2020-12-19 23:09:31,,22659137,Lucifer,5,2,0
7365745,2019-11-13 16:11:55,,22659137,Impulse,2,5,0
7365746,2019-11-13 16:11:55,,22659137,Impulse,2,6,0
7365747,2019-11-13 16:11:55,,22659137,Impulse,2,7,0
7365748,2019-11-13 16:11:55,,22659137,Impulse,2,8,0
7365749,2019-11-13 16:11:55,,22659137,Impulse,2,9,0
7365750,2019-11-13 16:11:55,,22659137,Impulse,2,10,0
7381250,2021-03-09 11:02:05,,22659137,My Hero Academia,4,2,0
7381252,2021-03-09 11:02:05,,22659137,My Hero Academia,4,3,0
7388141,2021-03-09 11:02:05,,22659137,My Hero Academia,4,4,0
7389314,2020-03-30 18:35:18,,22659137,Lost in Space (2018),2,1,0
7392964,2019-12-20 21:28:07,,22659137,Rick and Morty,4,2,1
7392965,2019-12-20 21:28:07,,22659137,Rick and Morty,4,3,1
7392966,2019-12-20 21:28:07,,22659137,Rick and Morty,4,4,1
7392967,2019-12-20 21:28:07,,22659137,Rick and Morty,4,5,1
7393627,2022-01-21 11:20:39,,22659137,Vikings,6,1,0
7395843,2022-01-21 11:20:39,,22659137,Vikings,6,2,0
7410437,2021-03-09 11:00:58,,22659137,The Mandalorian,1,2,0
7410438,2021-03-09 11:00:58,,22659137,The Mandalorian,1,3,0
7410439,2021-03-09 11:00:58,,22659137,The Mandalorian,1,4,0
7410440,2021-03-09 11:00:58,,22659137,The Mandalorian,1,5,0
7410442,2021-03-09 11:00:58,,22659137,The Mandalorian,1,6,0
7410445,2021-03-09 11:00:58,,22659137,The Mandalorian,1,7,0
7410449,2021-03-09 11:00:58,,22659137,The Mandalorian,1,8,0
7428555,2022-03-25 07:32:46,,22659137,The Witcher,1,1,0
7428567,2022-03-25 07:32:46,,22659137,The Witcher,1,2,0
7428568,2022-03-25 07:32:46,,22659137,The Witcher,1,3,0
7428571,2022-03-25 07:32:46,,22659137,The Witcher,1,4,0
7428572,2022-03-25 07:32:46,,22659137,The Witcher,1,5,0
7428573,2022-03-25 07:32:46,,22659137,The Witcher,1,6,0
7428574,2022-03-25 07:32:46,,22659137,The Witcher,1,7,0
7428575,2022-03-25 07:32:46,,22659137,The Witcher,1,8,0
7441444,2021-03-09 11:02:05,,22659137,My Hero Academia,4,5,0
7453195,2021-03-09 11:02:05,,22659137,My Hero Academia,4,8,0
7453645,2020-12-19 23:13:44,,22659137,Money Heist,2,1,0
7453646,2020-12-19 23:13:44,,22659137,Money Heist,2,2,0
7453648,2018-08-14 05:46:05,,22659137,Money Heist,2,3,0
7453649,2018-08-14 05:46:05,,22659137,Money Heist,2,4,0
7453650,2020-12-19 23:13:44,,22659137,Money Heist,2,5,0
7453653,2020-12-19 23:13:44,,22659137,Money Heist,2,6,0
7453658,2020-12-19 23:13:44,,22659137,Money Heist,2,7,0
7459164,2020-12-19 23:09:31,,22659137,Lucifer,5,3,0
7459166,2020-12-19 23:09:31,,22659137,Lucifer,5,4,0
7459168,2020-12-19 23:09:31,,22659137,Lucifer,5,5,0
7459169,2020-12-19 23:09:31,,22659137,Lucifer,5,6,0
7459170,2020-12-19 23:09:31,,22659137,Lucifer,5,7,0
7459171,2020-12-19 23:09:31,,22659137,Lucifer,5,8,0
7459806,2021-03-09 11:02:05,,22659137,My Hero Academia,4,9,0
7461711,2021-03-09 11:02:05,,22659137,My Hero Academia,4,10,0
7461712,2021-03-09 11:02:05,,22659137,My Hero Academia,4,11,0
7461713,2021-03-09 11:02:05,,22659137,My Hero Academia,4,12,0
7462347,2022-01-21 11:20:39,,22659137,Vikings,6,3,0
7462348,2022-01-21 11:20:39,,22659137,Vikings,6,4,0
7465114,2020-03-20 13:17:14,,22659137,Sex Education,2,1,0
7467228,2021-03-09 11:02:05,,22659137,My Hero Academia,4,6,0
7467230,2021-03-09 11:02:05,,22659137,My Hero Academia,4,7,0
7480295,2022-09-02 15:34:25,,22659137,Locke & Key,1,1,0
7480886,2020-03-20 13:17:14,,22659137,Sex Education,2,2,0
7480887,2020-03-20 13:17:15,,22659137,Sex Education,2,3,0
7485488,2022-09-02 15:34:25,,22659137,Locke & Key,1,2,0
7485490,2022-09-02 15:34:25,,22659137,Locke & Key,1,3,0
7485491,2022-09-02 15:34:25,,22659137,Locke & Key,1,4,0
7485492,2022-09-02 15:34:25,,22659137,Locke & Key,1,5,0
7485493,2022-09-02 15:34:25,,22659137,Locke & Key,1,6,0
7485560,2022-09-02 15:34:25,,22659137,Locke & Key,1,7,0
7485564,2022-09-02 15:34:25,,22659137,Locke & Key,1,8,0
7485567,2022-09-02 15:34:25,,22659137,Locke & Key,1,9,0
7485570,2022-09-02 15:34:25,,22659137,Locke & Key,1,10,0
7486564,2020-12-19 23:13:45,,22659137,Money Heist,2,9,0
7488825,2022-07-30 22:42:46,,22659137,Stranger Things,4,1,0
7488859,2020-03-20 13:17:15,,22659137,Sex Education,2,4,0
7488860,2020-03-20 13:17:15,,22659137,Sex Education,2,5,0
7488861,2020-03-20 13:17:15,,22659137,Sex Education,2,6,0
7488862,2020-03-20 13:17:15,,22659137,Sex Education,2,7,0
7488863,2020-03-20 13:17:15,,22659137,Sex Education,2,8,0
7493437,2020-03-30 18:35:18,,22659137,Lost in Space (2018),2,2,0
7493441,2020-03-30 18:35:18,,22659137,Lost in Space (2018),2,3,0
7493443,2020-03-30 18:35:18,,22659137,Lost in Space (2018),2,4,0
7493453,2020-03-30 18:35:18,,22659137,Lost in Space (2018),2,5,0
7493463,2020-03-30 18:35:18,,22659137,Lost in Space (2018),2,6,0
7493464,2020-03-30 18:35:18,,22659137,Lost in Space (2018),2,7,0
7493465,2020-03-30 18:35:18,,22659137,Lost in Space (2018),2,8,0
7493466,2020-03-30 18:35:18,,22659137,Lost in Space (2018),2,9,0
7493467,2020-03-30 18:35:18,,22659137,Lost in Space (2018),2,10,0
7494592,2022-01-21 11:20:39,,22659137,Vikings,6,5,0
7495200,2022-01-21 11:20:39,,22659137,Vikings,6,6,0
7495201,2022-01-21 11:20:39,,22659137,Vikings,6,7,0
7495202,2022-01-21 11:20:39,,22659137,Vikings,6,8,0
7495203,2022-01-21 11:20:39,,22659137,Vikings,6,9,0
7510624,2021-03-09 11:02:05,,22659137,My Hero Academia,4,13,0
7513642,2021-03-09 11:02:05,,22659137,My Hero Academia,4,14,0
7513644,2021-03-09 11:02:05,,22659137,My Hero Academia,4,15,0
7529885,2022-10-23 10:54:24,,22659137,Ozark,3,1,0
7537283,2022-12-15 14:49:52,,22659137,Westworld,3,1,0
7541366,2020-12-19 23:09:31,,22659137,Lucifer,5,9,0
7541367,2020-12-19 23:09:31,,22659137,Lucifer,5,11,0
7541371,2020-12-19 23:09:31,,22659137,Lucifer,5,10,0
7541659,2020-12-31 08:58:55,,22659137,Snowpiercer,1,1,0
7541726,2020-12-31 08:58:55,,22659137,Snowpiercer,1,2,0
7550513,2020-12-31 08:54:57,,22659137,Altered Carbon,2,1,1
7550653,2020-12-31 08:54:57,,22659137,Altered Carbon,2,2,1
7550655,2020-12-31 08:54:57,,22659137,Altered Carbon,2,3,1
7550658,2020-12-31 08:54:57,,22659137,Altered Carbon,2,4,1
7550660,2020-12-31 08:54:57,,22659137,Altered Carbon,2,5,1
7550661,2020-12-31 08:54:57,,22659137,Altered Carbon,2,6,1
7550664,2020-12-31 08:54:57,,22659137,Altered Carbon,2,7,1
7550666,2020-12-31 08:54:57,,22659137,Altered Carbon,2,8,1
7551790,2020-12-31 08:39:38,,22659137,Formula 1: Drive to Survive,2,1,0
7551791,2020-12-31 08:39:38,,22659137,Formula 1: Drive to Survive,2,2,0
7551792,2020-12-31 08:39:38,,22659137,Formula 1: Drive to Survive,2,3,0
7551793,2020-12-31 08:39:38,,22659137,Formula 1: Drive to Survive,2,4,0
7551795,2020-12-31 08:39:38,,22659137,Formula 1: Drive to Survive,2,5,0
7551796,2020-12-31 08:39:38,,22659137,Formula 1: Drive to Survive,2,6,0
7551798,2020-12-31 08:39:38,,22659137,Formula 1: Drive to Survive,2,7,0
7551800,2020-12-31 08:39:38,,22659137,Formula 1: Drive to Survive,2,8,0
7551803,2020-12-31 08:39:38,,22659137,Formula 1: Drive to Survive,2,9,0
7552323,2022-01-21 11:20:39,,22659137,Vikings,6,10,0
7553206,2021-03-09 11:02:05,,22659137,My Hero Academia,4,16,0
7553207,2021-03-09 11:02:05,,22659137,My Hero Academia,4,17,0
7553208,2021-03-09 11:02:05,,22659137,My Hero Academia,4,18,0
7553209,2021-03-09 11:02:05,,22659137,My Hero Academia,4,19,0
7553210,2021-03-09 11:02:05,,22659137,My Hero Academia,4,20,0
7553211,2021-03-09 11:02:05,,22659137,My Hero Academia,4,21,0
7553212,2021-03-09 11:02:05,,22659137,My Hero Academia,4,22,0
7553213,2021-03-09 11:02:05,,22659137,My Hero Academia,4,23,0
7553214,2021-03-09 11:02:05,,22659137,My Hero Academia,4,24,0
7553216,2021-03-09 11:02:05,,22659137,My Hero Academia,4,25,0
7553440,2020-12-31 09:02:44,,22659137,Unorthodox,1,1,0
7553441,2020-12-31 09:02:44,,22659137,Unorthodox,1,2,0
7553442,2020-12-31 09:02:44,,22659137,Unorthodox,1,3,0
7553443,2020-12-31 09:02:44,,22659137,Unorthodox,1,4,0
7553615,2020-12-19 23:09:31,,22659137,Lucifer,5,12,0
7575084,2020-12-19 23:09:31,,22659137,Lucifer,5,13,0
7578994,2022-12-17 23:33:07,,22659137,Westworld,3,2,0
7578995,2022-12-17 23:33:07,,22659137,Westworld,3,3,0
7578996,2022-12-17 23:33:07,,22659137,Westworld,3,4,0
7578999,2022-12-17 23:33:07,,22659137,Westworld,3,5,0
7579000,2022-12-18 10:38:26,,22659137,Westworld,3,6,0
7579002,2022-12-19 23:05:42,,22659137,Westworld,3,7,0
7579004,2022-12-20 22:21:46,,22659137,Westworld,3,8,0
7581958,2020-12-31 08:58:55,,22659137,Snowpiercer,1,3,0
7581960,2020-12-31 08:58:55,,22659137,Snowpiercer,1,4,0
7581963,2020-12-31 08:58:55,,22659137,Snowpiercer,1,5,0
7581969,2020-12-31 08:58:55,,22659137,Snowpiercer,1,6,0
7581974,2020-12-31 08:58:55,,22659137,Snowpiercer,1,7,0
7581975,2020-12-31 08:58:55,,22659137,Snowpiercer,1,8,0
7581983,2020-12-31 08:58:55,,22659137,Snowpiercer,1,9,0
7591582,2020-12-19 23:09:31,,22659137,Lucifer,5,14,0
7598456,2020-03-30 18:33:53,,22659137,Elite,3,1,0
7599396,2020-03-30 18:33:53,,22659137,Elite,3,2,0
7599397,2020-03-30 18:33:53,,22659137,Elite,3,3,0
7599398,2020-03-30 18:33:53,,22659137,Elite,3,4,0
7599399,2020-03-30 18:33:53,,22659137,Elite,3,5,0
7599400,2020-03-30 18:33:53,,22659137,Elite,3,6,0
7599401,2020-03-30 18:33:53,,22659137,Elite,3,7,0
7599403,2020-03-30 18:33:53,,22659137,Elite,3,8,0
7599850,2020-12-31 08:39:38,,22659137,Formula 1: Drive to Survive,2,10,0
7602917,2020-12-19 23:08:51,,22659137,Brooklyn Nine-Nine,7,7,0
7602919,2020-12-19 23:08:51,,22659137,Brooklyn Nine-Nine,7,8,0
7602920,2020-12-19 23:08:51,,22659137,Brooklyn Nine-Nine,7,9,0
7602921,2020-12-19 23:08:51,,22659137,Brooklyn Nine-Nine,7,10,0
7612010,2020-12-19 23:09:31,,22659137,Lucifer,5,15,0
7620097,2022-10-23 10:54:26,,22659137,Ozark,3,2,0
7620098,2022-10-23 22:46:45,,22659137,Ozark,3,3,0
7620099,2022-10-24 08:25:15,,22659137,Ozark,3,4,0
7620100,2022-10-24 13:21:56,,22659137,Ozark,3,5,0
7620101,2022-10-26 23:08:48,,22659137,Ozark,3,6,0
7620102,2022-10-26 23:09:02,,22659137,Ozark,3,7,0
7620103,2022-10-28 21:23:24,,22659137,Ozark,3,8,0
7620104,2022-10-28 21:23:31,,22659137,Ozark,3,9,0
7620105,2022-10-30 09:46:28,,22659137,Ozark,3,10,0
7629417,2020-12-19 23:09:31,,22659137,Lucifer,5,16,0
7646184,2020-12-19 23:08:51,,22659137,Brooklyn Nine-Nine,7,11,0
7647207,2022-03-25 07:33:18,,22659137,Extracurricular,1,1,0
7654500,2020-12-19 23:08:51,,22659137,Brooklyn Nine-Nine,7,12,0
7654501,2020-12-19 23:08:51,,22659137,Brooklyn Nine-Nine,7,13,0
7655674,2020-12-31 08:58:30,,22659137,Outer Banks,1,1,0
7658043,2020-12-19 23:13:45,,22659137,Money Heist,2,10,0
7658044,2020-12-19 23:13:45,,22659137,Money Heist,2,11,0
7658045,2020-12-19 23:13:45,,22659137,Money Heist,2,12,0
7658047,2020-12-19 23:13:45,,22659137,Money Heist,2,13,0
7658048,2020-12-19 23:13:45,,22659137,Money Heist,2,14,0
7658050,2020-12-19 23:13:45,,22659137,Money Heist,2,15,0
7658052,2020-12-19 23:13:45,,22659137,Money Heist,2,16,0
7659244,2020-12-31 08:58:32,,22659137,Outer Banks,1,2,0
7659247,2020-12-31 08:58:32,,22659137,Outer Banks,1,3,0
7659248,2020-12-31 08:58:32,,22659137,Outer Banks,1,4,0
7659250,2020-12-31 08:58:32,,22659137,Outer Banks,1,5,0
7659252,2020-12-31 08:58:32,,22659137,Outer Banks,1,6,0
7659254,2020-12-31 08:58:32,,22659137,Outer Banks,1,7,0
7659255,2020-12-31 08:58:32,,22659137,Outer Banks,1,8,0
7659256,2020-12-31 08:58:32,,22659137,Outer Banks,1,9,0
7659258,2020-12-31 08:58:32,,22659137,Outer Banks,1,10,0
7660319,2020-12-19 23:09:03,,22659137,Rick and Morty,4,6,1
7687397,2020-12-19 23:09:03,,22659137,Rick and Morty,4,8,1
7687399,2020-12-19 23:09:03,,22659137,Rick and Morty,4,9,1
7687400,2020-12-19 23:09:03,,22659137,Rick and Morty,4,10,1
7693808,2020-12-19 23:14:06,,22659137,The Umbrella Academy,2,6,2
7693810,2020-12-19 23:14:06,,22659137,The Umbrella Academy,2,7,2
7693811,2020-12-19 23:14:06,,22659137,The Umbrella Academy,2,9,1
7693812,2020-12-19 23:14:06,,22659137,The Umbrella Academy,2,8,2
7693814,2020-12-19 23:14:06,,22659137,The Umbrella Academy,2,10,1
7705775,2022-03-25 07:33:18,,22659137,Extracurricular,1,2,0
7705776,2022-03-25 07:33:18,,22659137,Extracurricular,1,3,0
7705777,2022-03-25 07:33:18,,22659137,Extracurricular,1,4,0
7705778,2022-03-25 07:33:18,,22659137,Extracurricular,1,5,0
7705779,2022-03-25 07:33:18,,22659137,Extracurricular,1,6,0
7705780,2022-03-25 07:33:18,,22659137,Extracurricular,1,7,0
